solar,machine51,machine53,machine32,machine34,machine45,machine43,machine55,machine42
3.61E-12,1.85E-08,2.04E-08,1.07E-08,1.31E-08,7.33E-09,1.18E-08,1.07E-08,1.25E-08
3.61E-12,1.97E-08,2.18E-08,9.26E-09,1.22E-08,7.78E-09,1.14E-08,1.24E-08,1.53E-08
3.61E-12,1.93E-08,2.19E-08,1.08E-08,1.33E-08,1.12E-08,1.85E-08,2.69E-08,1.20E-08
3.61E-12,1.74E-08,1.55E-08,9.60E-09,1.31E-08,1.25E-08,1.14E-08,1.20E-08,1.67E-08
3.61E-12,1.97E-08,1.82E-08,8.75E-09,1.01E-08,8.99E-09,1.84E-08,1.39E-08,1.67E-08
3.61E-12,1.95E-08,2.10E-08,1.26E-08,6.64E-09,2.11E-08,1.08E-08,1.42E-08,1.44E-08
3.61E-12,1.98E-08,1.88E-08,9.85E-09,7.62E-09,9.46E-09,1.24E-08,1.69E-08,1.38E-08
3.61E-12,1.78E-08,1.93E-08,1.06E-08,6.60E-09,7.72E-09,1.36E-08,2.67E-08,1.47E-08
3.61E-12,1.95E-08,1.62E-08,9.93E-09,1.41E-08,1.85E-08,1.35E-08,2.50E-08,1.40E-08
3.61E-12,1.79E-08,1.72E-08,1.06E-08,1.25E-08,8.60E-09,1.65E-08,1.14E-08,1.44E-08
3.61E-12,1.72E-08,1.90E-08,9.65E-09,1.48E-08,8.13E-09,1.17E-08,2.03E-08,1.32E-08
3.61E-12,1.67E-08,1.47E-08,1.28E-08,9.07E-09,1.06E-08,1.58E-08,9.11E-09,1.20E-08
3.61E-12,1.74E-08,1.51E-08,1.17E-08,1.26E-08,1.95E-08,1.50E-08,1.93E-08,1.46E-08
3.61E-12,1.94E-08,1.75E-08,1.03E-08,1.17E-08,1.16E-08,1.10E-08,1.57E-08,1.28E-08
3.61E-12,1.86E-08,2.11E-08,1.05E-08,1.19E-08,1.13E-08,1.43E-08,1.47E-08,1.63E-08
3.61E-12,1.89E-08,1.42E-08,8.96E-09,1.11E-08,1.80E-08,1.74E-08,2.20E-08,1.67E-08
3.61E-12,1.68E-08,1.48E-08,1.25E-08,1.05E-08,9.92E-09,1.64E-08,2.50E-08,1.62E-08
3.61E-12,1.93E-08,1.85E-08,9.58E-09,1.11E-08,1.94E-08,1.20E-08,2.20E-08,1.65E-08
3.61E-12,1.80E-08,1.76E-08,1.28E-08,1.19E-08,1.89E-08,1.36E-08,1.48E-08,1.37E-08
3.61E-12,1.88E-08,1.47E-08,1.08E-08,7.55E-09,9.24E-09,1.83E-08,2.04E-08,1.41E-08
3.61E-12,1.88E-08,1.84E-08,1.15E-08,1.32E-08,1.61E-08,1.45E-08,1.78E-08,1.22E-08
3.61E-12,1.96E-08,1.73E-08,1.05E-08,6.75E-09,1.46E-08,1.85E-08,1.40E-08,1.59E-08
3.61E-12,1.67E-08,2.10E-08,1.20E-08,1.12E-08,9.67E-09,1.82E-08,1.28E-08,1.17E-08
3.61E-12,1.84E-08,1.92E-08,1.07E-08,1.17E-08,1.77E-08,1.36E-08,1.98E-08,1.40E-08
3.61E-12,1.67E-08,1.64E-08,1.10E-08,7.60E-09,8.40E-09,1.26E-08,2.12E-08,1.42E-08
3.61E-12,1.81E-08,1.33E-08,8.99E-09,9.43E-09,1.21E-08,1.86E-08,2.26E-08,1.53E-08
3.61E-12,1.94E-08,1.82E-08,1.03E-08,1.42E-08,1.08E-08,1.15E-08,2.09E-08,1.30E-08
3.61E-12,1.68E-08,1.56E-08,9.96E-09,6.55E-09,1.05E-08,1.59E-08,2.68E-08,1.30E-08
3.61E-12,1.85E-08,2.32E-08,1.08E-08,9.11E-09,1.58E-08,1.48E-08,1.14E-08,1.47E-08
3.61E-12,1.68E-08,1.54E-08,1.10E-08,1.35E-08,1.76E-08,1.45E-08,2.52E-08,1.70E-08
3.61E-12,1.79E-08,1.58E-08,1.27E-08,1.08E-08,1.99E-08,1.20E-08,1.11E-08,1.23E-08
3.61E-12,1.83E-08,1.77E-08,1.03E-08,1.30E-08,1.38E-08,1.62E-08,2.58E-08,1.63E-08
3.61E-12,1.64E-08,2.31E-08,1.25E-08,1.20E-08,7.38E-09,1.86E-08,1.60E-08,1.39E-08
3.61E-12,1.81E-08,1.86E-08,1.28E-08,1.39E-08,1.41E-08,1.77E-08,1.61E-08,1.18E-08
3.61E-12,1.74E-08,1.61E-08,1.07E-08,1.07E-08,1.74E-08,1.33E-08,2.60E-08,1.31E-08
3.61E-12,1.89E-08,2.25E-08,1.12E-08,1.44E-08,8.04E-09,1.49E-08,9.08E-09,1.24E-08
3.61E-12,1.77E-08,1.52E-08,1.10E-08,9.20E-09,1.75E-08,1.52E-08,1.33E-08,1.19E-08
3.61E-12,1.63E-08,1.47E-08,1.08E-08,1.18E-08,9.00E-09,1.13E-08,1.47E-08,1.21E-08
3.61E-12,1.77E-08,1.57E-08,1.14E-08,8.40E-09,1.67E-08,1.18E-08,1.07E-08,1.69E-08
3.61E-12,1.83E-08,1.72E-08,9.15E-09,1.13E-08,8.83E-09,1.22E-08,1.15E-08,1.35E-08
3.61E-12,1.75E-08,2.27E-08,1.25E-08,1.33E-08,8.30E-09,1.38E-08,1.62E-08,1.39E-08
3.61E-12,1.98E-08,1.52E-08,9.14E-09,1.34E-08,7.87E-09,1.84E-08,2.35E-08,1.71E-08
3.61E-12,1.90E-08,1.92E-08,1.30E-08,1.14E-08,1.44E-08,1.23E-08,1.26E-08,1.44E-08
3.61E-12,1.88E-08,2.33E-08,1.01E-08,8.41E-09,1.22E-08,1.09E-08,2.04E-08,1.37E-08
3.61E-12,1.95E-08,1.73E-08,1.25E-08,8.44E-09,1.87E-08,1.76E-08,1.67E-08,1.50E-08
3.61E-12,1.66E-08,1.54E-08,1.12E-08,1.10E-08,2.04E-08,1.59E-08,1.81E-08,1.52E-08
3.61E-12,1.66E-08,1.31E-08,1.19E-08,9.31E-09,8.18E-09,1.81E-08,1.00E-08,1.19E-08
3.61E-12,1.83E-08,1.74E-08,8.79E-09,6.93E-09,1.07E-08,1.12E-08,2.04E-08,1.43E-08
3.61E-12,1.66E-08,1.74E-08,1.26E-08,1.14E-08,1.78E-08,1.86E-08,1.96E-08,1.45E-08
3.61E-12,1.82E-08,1.92E-08,1.20E-08,1.17E-08,1.77E-08,1.39E-08,2.07E-08,1.26E-08
3.61E-12,1.94E-08,1.54E-08,1.02E-08,9.13E-09,2.12E-08,1.18E-08,1.08E-08,1.56E-08
3.61E-12,1.66E-08,1.48E-08,1.13E-08,1.27E-08,2.01E-08,1.53E-08,2.46E-08,1.55E-08
3.61E-12,1.91E-08,1.85E-08,8.69E-09,8.22E-09,1.36E-08,1.50E-08,1.60E-08,1.53E-08
3.61E-12,1.84E-08,2.09E-08,9.42E-09,1.09E-08,1.28E-08,1.86E-08,2.59E-08,1.67E-08
3.61E-12,1.79E-08,2.08E-08,1.26E-08,9.74E-09,8.90E-09,1.47E-08,1.52E-08,1.65E-08
3.61E-12,1.69E-08,1.49E-08,1.10E-08,7.23E-09,1.07E-08,1.56E-08,1.10E-08,1.51E-08
3.61E-12,1.95E-08,1.80E-08,1.00E-08,1.31E-08,2.10E-08,1.57E-08,1.78E-08,1.41E-08
3.61E-12,1.69E-08,1.74E-08,1.08E-08,1.40E-08,1.76E-08,1.55E-08,1.06E-08,1.22E-08
3.61E-12,1.83E-08,1.76E-08,1.10E-08,6.83E-09,1.56E-08,1.56E-08,1.77E-08,1.25E-08
3.61E-12,1.90E-08,2.12E-08,9.93E-09,1.09E-08,1.07E-08,1.18E-08,2.36E-08,1.19E-08
3.61E-12,1.70E-08,2.32E-08,1.12E-08,1.16E-08,2.09E-08,1.10E-08,2.49E-08,1.67E-08
3.61E-12,1.70E-08,1.44E-08,1.15E-08,8.06E-09,8.91E-09,1.33E-08,1.63E-08,1.21E-08
3.61E-12,1.87E-08,1.86E-08,1.29E-08,8.34E-09,2.05E-08,1.59E-08,2.25E-08,1.37E-08
3.61E-12,1.80E-08,1.38E-08,1.25E-08,1.04E-08,1.69E-08,1.64E-08,1.42E-08,1.50E-08
3.61E-12,1.76E-08,2.13E-08,8.99E-09,1.51E-08,1.84E-08,1.02E-08,2.51E-08,1.65E-08
3.61E-12,1.88E-08,2.22E-08,1.07E-08,9.72E-09,8.42E-09,1.88E-08,2.47E-08,1.16E-08
3.61E-12,1.87E-08,1.97E-08,1.05E-08,1.06E-08,1.28E-08,1.40E-08,9.51E-09,1.40E-08
3.61E-12,1.66E-08,1.31E-08,1.11E-08,1.18E-08,1.79E-08,1.23E-08,2.21E-08,1.57E-08
3.61E-12,1.81E-08,2.23E-08,1.20E-08,1.08E-08,1.82E-08,1.59E-08,2.67E-08,1.22E-08
3.61E-12,1.94E-08,1.88E-08,9.19E-09,1.49E-08,1.94E-08,1.07E-08,1.40E-08,1.39E-08
3.61E-12,1.85E-08,2.26E-08,1.05E-08,1.27E-08,2.12E-08,1.39E-08,2.05E-08,1.68E-08
3.61E-12,1.94E-08,1.42E-08,9.54E-09,1.19E-08,1.84E-08,1.23E-08,1.57E-08,1.35E-08
3.61E-12,1.79E-08,1.45E-08,1.19E-08,7.35E-09,2.01E-08,1.08E-08,2.31E-08,1.65E-08
3.61E-12,1.79E-08,1.92E-08,1.02E-08,1.31E-08,1.57E-08,1.54E-08,2.43E-08,1.42E-08
3.61E-12,1.94E-08,1.80E-08,1.14E-08,1.14E-08,1.76E-08,1.49E-08,2.32E-08,1.41E-08
3.61E-12,1.95E-08,1.36E-08,1.30E-08,1.28E-08,1.53E-08,1.13E-08,2.42E-08,1.57E-08
3.61E-12,1.78E-08,1.56E-08,1.00E-08,1.15E-08,1.72E-08,1.76E-08,1.28E-08,1.45E-08
3.61E-12,1.78E-08,1.52E-08,1.19E-08,1.34E-08,1.28E-08,1.29E-08,1.77E-08,1.32E-08
3.61E-12,1.68E-08,1.69E-08,9.90E-09,8.61E-09,1.65E-08,1.84E-08,1.24E-08,1.68E-08
3.61E-12,1.83E-08,1.47E-08,1.17E-08,1.21E-08,1.20E-08,1.46E-08,9.48E-09,1.17E-08
3.61E-12,1.91E-08,1.38E-08,1.17E-08,1.32E-08,1.87E-08,1.63E-08,2.61E-08,1.33E-08
3.61E-12,1.98E-08,1.86E-08,1.15E-08,1.47E-08,1.05E-08,1.86E-08,1.21E-08,1.70E-08
3.61E-12,1.97E-08,1.45E-08,8.90E-09,8.82E-09,1.51E-08,1.68E-08,1.99E-08,1.34E-08
3.61E-12,1.78E-08,2.18E-08,1.14E-08,8.86E-09,1.47E-08,1.78E-08,1.22E-08,1.63E-08
3.61E-12,1.69E-08,1.37E-08,8.80E-09,6.59E-09,2.12E-08,1.78E-08,9.93E-09,1.54E-08
3.61E-12,1.98E-08,1.50E-08,9.03E-09,9.61E-09,1.78E-08,1.53E-08,1.72E-08,1.68E-08
3.61E-12,1.63E-08,1.82E-08,9.29E-09,1.09E-08,1.54E-08,1.57E-08,1.28E-08,1.35E-08
3.61E-12,1.74E-08,1.93E-08,1.12E-08,1.25E-08,9.63E-09,1.58E-08,2.29E-08,1.38E-08
3.61E-12,1.77E-08,2.01E-08,9.70E-09,1.47E-08,9.18E-09,1.45E-08,9.78E-09,1.34E-08
3.61E-12,1.74E-08,2.29E-08,9.57E-09,1.07E-08,1.36E-08,1.72E-08,9.34E-09,1.61E-08
3.61E-12,1.82E-08,1.31E-08,1.09E-08,1.04E-08,1.43E-08,1.58E-08,1.82E-08,1.58E-08
3.61E-12,1.97E-08,2.13E-08,1.06E-08,7.28E-09,2.07E-08,1.34E-08,2.27E-08,1.62E-08
3.61E-12,1.92E-08,1.91E-08,1.01E-08,1.30E-08,1.41E-08,1.46E-08,1.77E-08,1.40E-08
3.61E-12,1.69E-08,1.57E-08,1.25E-08,1.41E-08,1.43E-08,1.54E-08,2.20E-08,1.24E-08
3.61E-12,1.84E-08,1.48E-08,8.94E-09,7.05E-09,2.08E-08,1.46E-08,1.17E-08,1.53E-08
3.61E-12,1.84E-08,1.60E-08,1.16E-08,9.94E-09,1.04E-08,1.22E-08,1.60E-08,1.17E-08
3.61E-12,1.75E-08,1.86E-08,1.11E-08,7.08E-09,1.56E-08,1.42E-08,2.10E-08,1.61E-08
3.61E-12,1.69E-08,2.31E-08,1.10E-08,1.44E-08,1.65E-08,1.14E-08,9.97E-09,1.16E-08
3.61E-12,1.70E-08,1.84E-08,9.31E-09,7.13E-09,1.52E-08,1.86E-08,1.20E-08,1.25E-08
3.61E-12,1.68E-08,1.35E-08,1.18E-08,1.04E-08,1.46E-08,1.54E-08,2.50E-08,1.23E-08
3.61E-12,1.73E-08,1.33E-08,9.29E-09,7.09E-09,9.90E-09,1.68E-08,2.52E-08,1.46E-08
3.61E-12,1.93E-08,1.51E-08,1.05E-08,9.69E-09,1.73E-08,1.83E-08,1.30E-08,1.59E-08
3.61E-12,1.81E-08,2.09E-08,1.25E-08,8.56E-09,2.08E-08,1.03E-08,1.92E-08,1.67E-08
3.61E-12,1.69E-08,1.72E-08,1.01E-08,1.14E-08,1.92E-08,1.35E-08,2.02E-08,1.71E-08
3.61E-12,1.92E-08,2.15E-08,1.28E-08,8.09E-09,1.69E-08,1.65E-08,2.38E-08,1.55E-08
3.61E-12,1.74E-08,1.30E-08,9.19E-09,8.96E-09,1.93E-08,1.79E-08,1.72E-08,1.73E-08
3.61E-12,1.64E-08,2.20E-08,1.10E-08,1.50E-08,1.99E-08,1.15E-08,1.54E-08,1.19E-08
3.61E-12,1.79E-08,1.74E-08,1.01E-08,1.44E-08,1.44E-08,1.63E-08,2.10E-08,1.64E-08
3.61E-12,1.72E-08,2.10E-08,1.04E-08,6.98E-09,1.98E-08,1.85E-08,1.11E-08,1.45E-08
3.61E-12,1.90E-08,1.38E-08,8.81E-09,1.03E-08,9.10E-09,1.85E-08,2.60E-08,1.69E-08
3.61E-12,1.98E-08,2.01E-08,1.17E-08,9.72E-09,8.15E-09,1.40E-08,1.88E-08,1.47E-08
3.61E-12,1.91E-08,1.92E-08,1.28E-08,1.20E-08,1.99E-08,1.12E-08,2.37E-08,1.72E-08
3.61E-12,1.71E-08,2.25E-08,1.16E-08,1.28E-08,1.71E-08,1.70E-08,1.86E-08,1.59E-08
3.61E-12,1.81E-08,2.25E-08,9.20E-09,1.39E-08,9.75E-09,1.67E-08,1.73E-08,1.51E-08
3.61E-12,1.76E-08,1.70E-08,1.18E-08,1.48E-08,1.99E-08,1.54E-08,2.65E-08,1.52E-08
3.61E-12,1.91E-08,2.24E-08,9.65E-09,7.38E-09,1.92E-08,1.38E-08,2.22E-08,1.70E-08
3.61E-12,1.73E-08,1.60E-08,1.10E-08,1.13E-08,1.65E-08,1.53E-08,1.19E-08,1.40E-08
3.61E-12,1.76E-08,1.35E-08,9.69E-09,1.51E-08,2.04E-08,1.70E-08,1.15E-08,1.47E-08
3.61E-12,1.64E-08,2.00E-08,1.22E-08,1.44E-08,9.35E-09,1.28E-08,2.31E-08,1.44E-08
3.61E-12,1.82E-08,2.22E-08,1.29E-08,6.67E-09,1.23E-08,1.47E-08,2.25E-08,1.72E-08
3.61E-12,1.88E-08,1.56E-08,1.28E-08,1.44E-08,1.38E-08,1.65E-08,1.91E-08,1.73E-08
3.61E-12,1.77E-08,2.22E-08,1.25E-08,9.85E-09,1.77E-08,1.80E-08,2.54E-08,1.20E-08
3.61E-12,1.64E-08,1.88E-08,8.71E-09,8.22E-09,7.52E-09,1.70E-08,1.25E-08,1.71E-08
3.61E-12,1.90E-08,2.15E-08,1.05E-08,9.10E-09,1.70E-08,1.76E-08,2.48E-08,1.67E-08
3.61E-12,1.93E-08,1.79E-08,1.08E-08,7.07E-09,1.38E-08,1.53E-08,1.10E-08,1.35E-08
3.61E-12,1.72E-08,1.89E-08,1.06E-08,1.01E-08,8.01E-09,1.24E-08,1.34E-08,1.57E-08
3.61E-12,1.86E-08,1.39E-08,9.23E-09,7.18E-09,1.78E-08,1.49E-08,2.41E-08,1.22E-08
3.61E-12,1.72E-08,1.32E-08,1.15E-08,8.90E-09,1.75E-08,1.12E-08,1.85E-08,1.18E-08
3.61E-12,1.66E-08,1.77E-08,1.17E-08,1.17E-08,1.02E-08,1.55E-08,2.17E-08,1.34E-08
3.61E-12,1.92E-08,1.46E-08,9.71E-09,1.17E-08,1.98E-08,1.72E-08,1.97E-08,1.16E-08
3.61E-12,1.97E-08,2.12E-08,1.04E-08,1.41E-08,1.70E-08,1.22E-08,1.21E-08,1.65E-08
3.61E-12,1.74E-08,1.62E-08,1.04E-08,1.31E-08,9.59E-09,1.61E-08,2.06E-08,1.63E-08
3.61E-12,1.76E-08,1.39E-08,1.24E-08,1.27E-08,1.55E-08,1.65E-08,2.26E-08,1.48E-08
3.61E-12,1.91E-08,1.99E-08,1.10E-08,1.24E-08,2.10E-08,1.56E-08,2.38E-08,1.26E-08
3.61E-12,1.90E-08,1.50E-08,1.05E-08,1.34E-08,1.30E-08,1.05E-08,1.27E-08,1.18E-08
3.61E-12,1.86E-08,1.54E-08,1.05E-08,7.99E-09,2.00E-08,1.31E-08,1.27E-08,1.62E-08
3.61E-12,1.63E-08,1.31E-08,1.10E-08,1.46E-08,1.59E-08,1.53E-08,2.07E-08,1.69E-08
3.61E-12,1.70E-08,2.22E-08,8.88E-09,1.35E-08,7.69E-09,1.37E-08,1.98E-08,1.27E-08
3.61E-12,1.91E-08,1.49E-08,9.42E-09,1.18E-08,2.08E-08,1.58E-08,1.29E-08,1.68E-08
3.61E-12,1.76E-08,1.30E-08,9.65E-09,1.44E-08,1.98E-08,1.52E-08,1.92E-08,1.16E-08
3.61E-12,1.67E-08,1.50E-08,1.23E-08,9.86E-09,1.18E-08,1.24E-08,1.44E-08,1.40E-08
3.61E-12,1.69E-08,1.88E-08,1.15E-08,1.24E-08,1.23E-08,1.84E-08,1.34E-08,1.59E-08
3.61E-12,1.77E-08,2.18E-08,1.03E-08,1.26E-08,1.22E-08,1.77E-08,2.26E-08,1.41E-08
3.61E-12,1.77E-08,1.67E-08,1.06E-08,9.80E-09,8.27E-09,1.39E-08,2.00E-08,1.33E-08
3.61E-12,1.77E-08,1.37E-08,1.07E-08,9.03E-09,7.46E-09,1.78E-08,1.28E-08,1.55E-08
3.61E-12,1.68E-08,2.32E-08,1.08E-08,1.42E-08,1.77E-08,1.44E-08,2.00E-08,1.36E-08
3.61E-12,1.82E-08,2.13E-08,9.85E-09,9.04E-09,1.23E-08,1.77E-08,1.07E-08,1.28E-08
3.61E-12,1.73E-08,1.64E-08,1.18E-08,1.42E-08,7.97E-09,1.08E-08,9.29E-09,1.27E-08
3.61E-12,1.63E-08,1.77E-08,9.72E-09,1.45E-08,1.76E-08,1.43E-08,1.04E-08,1.46E-08
3.61E-12,1.87E-08,1.92E-08,1.05E-08,7.46E-09,1.90E-08,1.23E-08,1.82E-08,1.62E-08
3.61E-12,1.81E-08,1.59E-08,1.24E-08,7.00E-09,1.78E-08,1.79E-08,1.74E-08,1.43E-08
3.61E-12,1.68E-08,2.31E-08,1.25E-08,1.07E-08,1.31E-08,1.12E-08,2.57E-08,1.16E-08
3.61E-12,1.69E-08,1.62E-08,8.88E-09,7.75E-09,1.78E-08,1.43E-08,1.51E-08,1.29E-08
3.61E-12,1.79E-08,1.46E-08,1.01E-08,8.79E-09,1.92E-08,1.61E-08,1.51E-08,1.49E-08
3.61E-12,1.73E-08,1.55E-08,9.79E-09,1.24E-08,1.47E-08,1.08E-08,1.00E-08,1.31E-08
3.61E-12,1.78E-08,1.57E-08,1.16E-08,1.47E-08,1.84E-08,1.56E-08,2.26E-08,1.59E-08
3.61E-12,1.84E-08,2.10E-08,1.04E-08,1.17E-08,1.08E-08,1.26E-08,9.38E-09,1.36E-08
3.61E-12,1.68E-08,1.71E-08,9.33E-09,1.37E-08,1.79E-08,1.10E-08,2.38E-08,1.29E-08
3.61E-12,1.66E-08,1.98E-08,1.28E-08,1.36E-08,1.62E-08,1.30E-08,1.40E-08,1.41E-08
3.61E-12,1.75E-08,2.21E-08,8.69E-09,1.25E-08,1.21E-08,1.28E-08,2.07E-08,1.69E-08
3.61E-12,1.95E-08,2.34E-08,8.98E-09,7.62E-09,2.14E-08,1.09E-08,2.14E-08,1.69E-08
3.61E-12,1.68E-08,2.22E-08,8.75E-09,9.47E-09,1.07E-08,1.86E-08,2.43E-08,1.61E-08
3.61E-12,1.95E-08,2.11E-08,1.23E-08,9.28E-09,1.80E-08,1.59E-08,1.42E-08,1.35E-08
3.61E-12,1.95E-08,1.30E-08,1.17E-08,8.31E-09,1.91E-08,1.20E-08,1.08E-08,1.51E-08
3.61E-12,1.66E-08,2.13E-08,1.26E-08,9.21E-09,1.13E-08,1.02E-08,1.80E-08,1.73E-08
3.61E-12,1.89E-08,1.60E-08,1.13E-08,1.33E-08,8.83E-09,1.51E-08,2.47E-08,1.55E-08
3.61E-12,1.71E-08,1.64E-08,1.10E-08,7.09E-09,1.32E-08,1.22E-08,1.79E-08,1.62E-08
3.61E-12,1.76E-08,1.83E-08,9.08E-09,1.44E-08,1.02E-08,1.34E-08,2.10E-08,1.59E-08
3.61E-12,1.69E-08,1.82E-08,1.30E-08,1.26E-08,8.39E-09,1.05E-08,1.79E-08,1.41E-08
3.61E-12,1.80E-08,1.44E-08,1.02E-08,1.41E-08,1.80E-08,1.37E-08,2.54E-08,1.21E-08
3.61E-12,1.69E-08,2.29E-08,9.10E-09,9.86E-09,1.14E-08,1.07E-08,1.25E-08,1.40E-08
3.61E-12,1.73E-08,2.02E-08,9.71E-09,1.48E-08,1.16E-08,1.15E-08,1.91E-08,1.61E-08
3.61E-12,1.79E-08,2.34E-08,1.06E-08,9.14E-09,1.08E-08,1.84E-08,1.31E-08,1.38E-08
3.61E-12,1.71E-08,1.56E-08,1.05E-08,1.51E-08,2.04E-08,1.49E-08,1.98E-08,1.20E-08
3.61E-12,1.83E-08,2.24E-08,1.07E-08,9.95E-09,8.73E-09,1.58E-08,2.69E-08,1.55E-08
3.61E-12,1.78E-08,1.97E-08,1.12E-08,1.30E-08,1.65E-08,1.45E-08,2.60E-08,1.51E-08
3.61E-12,1.86E-08,2.03E-08,1.24E-08,9.79E-09,1.75E-08,1.46E-08,1.56E-08,1.41E-08
3.61E-12,1.87E-08,1.51E-08,1.29E-08,1.50E-08,1.14E-08,1.30E-08,2.70E-08,1.61E-08
3.61E-12,1.91E-08,1.95E-08,1.22E-08,1.04E-08,1.92E-08,1.12E-08,1.83E-08,1.57E-08
3.61E-12,1.71E-08,1.84E-08,1.03E-08,1.34E-08,1.69E-08,1.86E-08,2.59E-08,1.49E-08
3.61E-12,1.65E-08,1.71E-08,9.45E-09,1.51E-08,1.47E-08,1.78E-08,2.07E-08,1.43E-08
3.61E-12,1.66E-08,2.31E-08,1.14E-08,7.85E-09,1.30E-08,1.78E-08,1.88E-08,1.47E-08
3.61E-12,1.78E-08,1.46E-08,9.75E-09,8.97E-09,1.49E-08,1.50E-08,1.65E-08,1.68E-08
3.61E-12,1.74E-08,1.97E-08,9.92E-09,8.71E-09,1.24E-08,1.71E-08,1.88E-08,1.50E-08
3.61E-12,1.71E-08,1.37E-08,1.15E-08,1.50E-08,8.69E-09,1.17E-08,9.20E-09,1.64E-08
3.61E-12,1.80E-08,1.77E-08,1.26E-08,1.01E-08,1.51E-08,1.62E-08,1.05E-08,1.45E-08
3.61E-12,1.80E-08,2.19E-08,1.13E-08,7.52E-09,1.60E-08,1.15E-08,1.62E-08,1.46E-08
3.61E-12,1.94E-08,1.98E-08,1.21E-08,7.59E-09,1.48E-08,1.79E-08,1.10E-08,1.52E-08
3.61E-12,1.65E-08,1.71E-08,1.18E-08,7.37E-09,1.89E-08,1.56E-08,2.52E-08,1.51E-08
3.61E-12,1.77E-08,1.97E-08,1.08E-08,7.31E-09,1.64E-08,1.83E-08,1.76E-08,1.50E-08
3.61E-12,1.84E-08,1.51E-08,1.16E-08,7.86E-09,1.84E-08,1.20E-08,1.21E-08,1.57E-08
3.61E-12,1.72E-08,1.44E-08,1.14E-08,8.67E-09,1.10E-08,1.74E-08,1.62E-08,1.22E-08
3.61E-12,1.70E-08,1.66E-08,1.25E-08,1.17E-08,1.10E-08,1.32E-08,2.51E-08,1.68E-08
3.61E-12,1.79E-08,1.56E-08,1.11E-08,8.05E-09,1.96E-08,1.21E-08,1.21E-08,1.17E-08
3.61E-12,1.74E-08,1.87E-08,1.22E-08,1.35E-08,7.57E-09,1.33E-08,1.79E-08,1.42E-08
3.61E-12,1.64E-08,1.93E-08,1.12E-08,9.09E-09,1.35E-08,1.13E-08,1.44E-08,1.60E-08
3.61E-12,1.64E-08,1.56E-08,1.30E-08,1.04E-08,9.43E-09,1.78E-08,9.59E-09,1.22E-08
3.61E-12,1.72E-08,2.09E-08,1.26E-08,8.44E-09,1.69E-08,1.72E-08,2.62E-08,1.66E-08
3.61E-12,1.77E-08,2.28E-08,1.06E-08,7.91E-09,1.17E-08,1.60E-08,2.59E-08,1.70E-08
3.61E-12,1.84E-08,2.29E-08,1.04E-08,6.86E-09,1.15E-08,1.04E-08,2.46E-08,1.41E-08
3.61E-12,1.66E-08,1.41E-08,9.72E-09,8.43E-09,1.98E-08,1.67E-08,1.53E-08,1.38E-08
3.61E-12,1.84E-08,1.84E-08,1.01E-08,1.39E-08,1.11E-08,1.82E-08,1.61E-08,1.55E-08
3.61E-12,1.72E-08,1.29E-08,1.27E-08,1.11E-08,1.69E-08,1.54E-08,2.26E-08,1.72E-08
3.61E-12,1.89E-08,2.19E-08,1.30E-08,1.31E-08,9.33E-09,1.29E-08,9.55E-09,1.56E-08
3.61E-12,1.97E-08,2.05E-08,1.19E-08,8.01E-09,1.24E-08,1.51E-08,1.73E-08,1.64E-08
3.61E-12,1.92E-08,1.61E-08,1.07E-08,1.23E-08,1.58E-08,1.13E-08,9.38E-09,1.23E-08
3.61E-12,1.71E-08,1.75E-08,1.10E-08,1.51E-08,1.76E-08,1.86E-08,1.00E-08,1.52E-08
3.61E-12,1.97E-08,1.56E-08,1.28E-08,1.43E-08,1.00E-08,1.65E-08,1.22E-08,1.22E-08
3.61E-12,1.74E-08,1.64E-08,1.04E-08,8.96E-09,1.18E-08,1.63E-08,2.61E-08,1.21E-08
3.61E-12,1.73E-08,1.91E-08,1.23E-08,1.33E-08,1.53E-08,1.04E-08,2.11E-08,1.65E-08
3.61E-12,1.65E-08,1.65E-08,9.79E-09,1.02E-08,1.16E-08,1.85E-08,1.14E-08,1.28E-08
3.61E-12,1.95E-08,1.94E-08,1.04E-08,9.59E-09,1.66E-08,1.65E-08,2.22E-08,1.71E-08
3.61E-12,1.64E-08,1.72E-08,8.71E-09,1.26E-08,1.85E-08,1.50E-08,9.45E-09,1.16E-08
3.61E-12,1.98E-08,1.48E-08,1.22E-08,9.63E-09,1.39E-08,1.11E-08,2.31E-08,1.42E-08
3.61E-12,1.73E-08,1.65E-08,1.08E-08,1.02E-08,1.73E-08,1.60E-08,9.15E-09,1.20E-08
3.61E-12,1.79E-08,2.11E-08,1.22E-08,1.20E-08,1.25E-08,1.78E-08,1.36E-08,1.19E-08
3.61E-12,1.89E-08,2.09E-08,1.26E-08,1.31E-08,2.09E-08,1.48E-08,2.64E-08,1.72E-08
3.61E-12,1.81E-08,2.18E-08,1.26E-08,1.46E-08,1.38E-08,1.67E-08,2.60E-08,1.62E-08
3.61E-12,1.96E-08,1.75E-08,1.23E-08,1.51E-08,1.26E-08,1.16E-08,2.39E-08,1.49E-08
3.61E-12,1.97E-08,1.79E-08,9.77E-09,1.24E-08,2.04E-08,1.55E-08,1.49E-08,1.44E-08
3.61E-12,1.77E-08,1.35E-08,1.12E-08,1.41E-08,1.52E-08,1.27E-08,2.52E-08,1.61E-08
